,tmdb_id,name,place_of_birth,deathday,gender,known_for_department,popularity,profile_img_url,birthday_dt,year,month,weekday
670,1066220,Oh Chang-seok,"Seoul, South Korea",,2.0,Acting,3.471,https://image.tmdb.org/t/p/original/kbNyaREVYRZPfGHdQHBxaxU0DVv.jpg,1982-06-02,1982.0,6.0,2.0
671,2224536,Nam Chang-hee,"Incheon, South Korea",,2.0,Acting,2.062,https://image.tmdb.org/t/p/original/f13UsDQwnF6Q9XFe1Jj5kh2yU7W.jpg,1982-07-27,1982.0,7.0,1.0
672,587634,Park Bo-gum,"Seoul, South Korea",,2.0,Acting,8.933,https://image.tmdb.org/t/p/original/lITY3WsJOFjlHkP1bJ3PwYhuNnD.jpg,1993-06-16,1993.0,6.0,2.0
673,3496494,Lee Sang-jin,,,2.0,Acting,0.6,,1992-01-13,1992.0,1.0,0.0
674,556435,Cho Yeo-jeong,"Seoul, South Korea",,1.0,Acting,14.593,https://image.tmdb.org/t/p/original/n7YWOoquBL9g3qEwQ2zvrQSW96L.jpg,1981-02-10,1981.0,2.0,1.0
675,3713112,Han Seo-wool,,,,Acting,0.6,,,,,
676,560070,Jin Kyung,"Masan, South Gyeongsang, South Korea",,1.0,Acting,10.608,https://image.tmdb.org/t/p/original/eKw4YbLw0LWkTCn6wbTiKkRltc2.jpg,1972-03-27,1972.0,3.0,0.0
677,1794174,Shin Shin-ae,,,1.0,Acting,1.701,https://image.tmdb.org/t/p/original/u09dXQ8rysgqD4wBqpWZa0FlM7d.jpg,1959-04-22,1959.0,4.0,2.0
678,37941,Moon Geun-young,"Gwangju, South Korea",,1.0,Acting,6.246,https://image.tmdb.org/t/p/original/wnQhToleEfM1MnyJIx94cUoscT4.jpg,1987-05-06,1987.0,5.0,2.0
679,1124212,Yang Jung-won,"Gumi, North Gyeongsang, South Korea",,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/3pGQG5rjlvIJgfjEHgwf9MRKWyo.jpg,1989-09-22,1989.0,9.0,4.0
680,87871,Kang Kyung-hun,"Seoul, South Korea",,1.0,Acting,2.442,https://image.tmdb.org/t/p/original/1LMxzXUFkJVAbG1Fvna6torh4Sr.jpg,1975-03-14,1975.0,3.0,4.0
681,2218721,Lee Yu-jin,,,2.0,Acting,0.84,https://image.tmdb.org/t/p/original/ypxjgj6xYbeuTrlZ8DTL8VLNz2u.jpg,2004-12-11,2004.0,12.0,5.0
682,93252,Kim Hae-sook,"Busan, South Korea",,1.0,Acting,9.605,https://image.tmdb.org/t/p/original/gbWb5gXuhGCnTSogCrmMPD65F8w.jpg,1955-12-30,1955.0,12.0,4.0
683,1469155,Yoon Hak,South Korea,,,Acting,0.6,,1984-12-02,1984.0,12.0,6.0
684,2727440,Lee Ka-eun,,,1.0,Acting,0.608,https://image.tmdb.org/t/p/original/1t49QwvSHfjbm4vQvA2Cgfgy9tv.jpg,1994-08-20,1994.0,8.0,5.0
685,1674539,Kim Kang-il,,,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/4x7T3DCtWH5wvblEHPpYPvEMjLs.jpg,1966-01-01,1966.0,1.0,5.0
686,121149,Uhm Jung-hwa,"Jecheon, North Chungcheong, South Korea",,1.0,Acting,7.825,https://image.tmdb.org/t/p/original/m2FWdLDVttcMrKcAjMKQx6Zhtfj.jpg,1969-08-17,1969.0,8.0,6.0
687,2377603,Ryu Ui-hyun,,,2.0,Acting,3.308,https://image.tmdb.org/t/p/original/lZH3Ppo658xmEEJYXCzAfc6RR4s.jpg,1999-04-15,1999.0,4.0,3.0
688,1420442,Lee Kye-in,"Incheon, South Korea",,2.0,Acting,1.051,https://image.tmdb.org/t/p/original/dAgXEBhHWSmA8LSwjzy7QxId7QS.jpg,1952-05-16,1952.0,5.0,4.0
689,553714,Lee Eung-kyeong,"Seoul, South Korea",,1.0,Acting,1.319,https://image.tmdb.org/t/p/original/Wjik0aBBUBr3MIUBd2sNkfQveP.jpg,1966-02-03,1966.0,2.0,3.0
690,2183220,Kim Ji-hyun,,,1.0,Acting,3.08,https://image.tmdb.org/t/p/original/qZ1ZCsoTovqazd1rtYB3yvaxCry.jpg,1982-01-02,1982.0,1.0,5.0
691,2894848,Seo Dong-gab,South Korea,,2.0,Acting,1.4,https://image.tmdb.org/t/p/original/ffVNBdd9KsizBMgxSYfXsYKOdsz.jpg,1975-12-20,1975.0,12.0,5.0
692,3038411,Park Ji-hoon,,,2.0,Acting,1.227,https://image.tmdb.org/t/p/original/4XDgwLo2y9DBLc2W3DT2FuamNvo.jpg,1994-10-09,1994.0,10.0,6.0
693,68464,Han Jin-hee,"Yongin, Gyeonggi Province, South Korea",,2.0,Acting,4.401,https://image.tmdb.org/t/p/original/7oroTBFVLzhcvKJo9cPzxt2QpFk.jpg,1949-03-14,1949.0,3.0,0.0
694,1626676,Maybee,"Busan, South Korea",,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/qfWcjUeTzX1BjNlEwtaK7jX7WoD.jpg,1979-09-10,1979.0,9.0,0.0
695,1181895,Oh Ah-yeon,,,1.0,Acting,2.269,https://image.tmdb.org/t/p/original/c7UQtcsMIccgBPMi7xUArNjp799.jpg,1992-03-06,1992.0,3.0,4.0
696,1222436,Lee Tae-sung,"Ansan, Gyeonggi-do, South Korea",,2.0,Acting,3.593,https://image.tmdb.org/t/p/original/qmR1OOzRna1gUdPqJ5k6m03xgNB.jpg,1985-04-21,1985.0,4.0,6.0
697,2369771,Kim Si-eun,"Gimpo, Gyeonggi, South Korea",,1.0,Acting,2.597,https://image.tmdb.org/t/p/original/ffG6awnRhK1IwWsprvpWtwrpwhI.jpg,2000-10-29,2000.0,10.0,6.0
698,1245330,Han Ga-in,"Seoul, South Korea",,1.0,Acting,4.184,https://image.tmdb.org/t/p/original/4E8cPsKtoRkeljSeF8FPWCuDBHI.jpg,1982-02-02,1982.0,2.0,1.0
699,2260473,Lee Ki Hyuk,,,2.0,Acting,4.026,https://image.tmdb.org/t/p/original/nqbqVtc3kNSR6BbwYuTwtij8jyi.jpg,1985-05-27,1985.0,5.0,0.0
700,1867385,Lee Bit-na,,,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/nZsaj9UnwXyUTr82NWLBqyfF5iF.jpg,1995-08-29,1995.0,8.0,1.0
701,3622310,Eun Chae,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/iwHB9tKdH69lVxZYusftWsfXzzO.jpg,1999-05-26,1999.0,5.0,2.0
702,141548,Lee Sung-min,"Bonghwa, North Gyeongsang, South Korea",,2.0,Acting,4.767,https://image.tmdb.org/t/p/original/25NytLwnf40D5Yd8MAYnvhar405.jpg,1968-10-15,1968.0,10.0,1.0
703,1374514,Kim Seol-hyun,"Bucheon, Gyeonggi, South Korea",,1.0,Acting,4.98,https://image.tmdb.org/t/p/original/355n1TT96SZVxkt4M1sWbVLUAQA.jpg,1995-01-03,1995.0,1.0,1.0
704,1856378,Maeng Sang-hun,,,2.0,Acting,1.052,https://image.tmdb.org/t/p/original/nFG3EfjZqVI6oIR5GhlsrOHoqsK.jpg,1960-10-30,1960.0,10.0,6.0
705,2871069,Lim Hye-young,,,,Directing,1.267,,,,,
706,3018585,Kim Bang-Won,South Korea,,2.0,Acting,1.293,https://image.tmdb.org/t/p/original/slRt3IU2L5CFolfHJ1gWUauyLAi.jpg,1983-07-21,1983.0,7.0,3.0
707,1334718,Kim Hee-jung,"Busan, South Korea",,1.0,Acting,3.899,https://image.tmdb.org/t/p/original/dbGqvUa1wTHWoQygPzmJswSCukn.jpg,1992-04-16,1992.0,4.0,3.0
708,1532980,Do Sang-woo,Busan - South Korea,,,Acting,1.882,https://image.tmdb.org/t/p/original/bmaIg6WSXRa87VQy7qXsZhQ3tTq.jpg,1987-12-25,1987.0,12.0,4.0
709,2359937,Jo Yu-ri,"Busan, South Korea",,1.0,Acting,1.628,https://image.tmdb.org/t/p/original/1v9OWqk84iaCT5HjLfjAYZvaZsu.jpg,2001-10-22,2001.0,10.0,0.0
710,2125528,Joseph Lee,,,2.0,Acting,0.737,https://image.tmdb.org/t/p/original/77OZFr81qHDJl9JE9xAnsMj7Iuo.jpg,,,,
711,3339727,Shin So-hyun,"Seoul, South Korea",,1.0,Acting,0.6,,2003-09-30,2003.0,9.0,1.0
712,124394,Chae Jung-an,"Busan, South Korea",,1.0,Acting,3.949,https://image.tmdb.org/t/p/original/242dNGEsHLaMIEpwWtsbX5lgEa9.jpg,1977-09-09,1977.0,9.0,4.0
713,1845771,Seol Jung-hwan,South Korea,,2.0,Acting,2.415,https://image.tmdb.org/t/p/original/apkNCMOkFAduQHTnvUWq3dJsdvR.jpg,1985-11-05,1985.0,11.0,1.0
714,1436018,Chanyeol,"Seoul, South Korea",,2.0,Acting,4.205,https://image.tmdb.org/t/p/original/cJ3alHWch5LYojdq1m0A87zcKfk.jpg,1992-11-27,1992.0,11.0,4.0
715,69080,Kim Yeong-cheol,"Daegu, South Korea",,2.0,Acting,5.092,https://image.tmdb.org/t/p/original/ubEiUU1qZrURs3JLQcKb3VQDhZd.jpg,1953-02-25,1953.0,2.0,2.0
716,938262,Lee Yang-hee,,,2.0,Acting,0.828,https://image.tmdb.org/t/p/original/dLYb25levMlUyGEVahSOQI0NM73.jpg,1965-01-03,1965.0,1.0,6.0
717,1184632,Sa Mi-ja,"Paju, Gyeonggi, South Korea",,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/b6U4ya3HXCggqdCMerIYlQK9J6X.jpg,1940-05-09,1940.0,5.0,3.0
718,1746548,Na Hae-ryung,"Seoul, South Korea",,1.0,Acting,1.654,https://image.tmdb.org/t/p/original/nzsy63ftxqiBKuV3wGdL0z4LmLU.jpg,1994-11-11,1994.0,11.0,4.0
719,1278178,Bae Seul-ki,"Gapyeong, Gyeonggi, South Korea",,1.0,Acting,3.161,https://image.tmdb.org/t/p/original/576580mm3r6IWDo0A7lTjQhkbe2.jpg,1986-09-27,1986.0,9.0,5.0
720,1895561,Jin Ju-hyung,,,2.0,Acting,2.011,https://image.tmdb.org/t/p/original/qR3nfFlDKcxl98Yy4PB4CpfaqUd.jpg,1994-11-24,1994.0,11.0,3.0
721,125764,Bin Yue-man,South Korea,,2.0,Acting,0.6,,1965-12-01,1965.0,12.0,2.0
722,2115546,Ok Ye-rin,,,1.0,Acting,2.924,https://image.tmdb.org/t/p/original/2l6r8QbE2bIlfrrvHDCAiZTfCBe.jpg,2011-12-14,2011.0,12.0,2.0
723,1223134,Kim Jae-wook,"Seoul, South Korea",,2.0,Acting,5.721,https://image.tmdb.org/t/p/original/kCq8iKzKa2MxF9kxX7QfhRf6uin.jpg,1983-04-02,1983.0,4.0,5.0
724,2679649,Seo Ji-hye,,,1.0,Acting,1.308,https://image.tmdb.org/t/p/original/hyqGwzfcmoZ5gdYuqEQWR8lPqID.jpg,1996-07-17,1996.0,7.0,2.0
725,1978288,Lee Jin-suk,,,2.0,Directing,0.6,,,,,
726,3256603,Park Eun-byeol,,,1.0,Acting,0.6,,1995-08-31,1995.0,8.0,3.0
727,1258630,Choi Won-young,South Korea,,2.0,Acting,8.296,https://image.tmdb.org/t/p/original/fd6mthn1EonRrsk2WTtfQhzHCgn.jpg,1976-01-10,1976.0,1.0,5.0
728,2144093,Yoon Bong Gil,South Korea,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/rOCeXTdnVomgoUMj7XLceFh5sxs.jpg,1982-11-07,1982.0,11.0,6.0
729,125730,Park Ha-sun,"Seoul, South Korea",,1.0,Acting,6.687,https://image.tmdb.org/t/p/original/srnwA6pUVAlVQMHJw9CKDMKm3Ld.jpg,1987-10-22,1987.0,10.0,3.0
730,2160064,Baek Soo-chan,,,2.0,Directing,0.694,,,,,
731,3781915,Yoon Dan Bi,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/w0ikI8dPJdDzFkTwHvqy1WSJvox.jpg,,,,
732,1530744,Choi Sung-won,South Korea,,2.0,Acting,2.912,https://image.tmdb.org/t/p/original/g4StIGJZGJrBbfR1Sjwr9tuLO7Z.jpg,1985-01-17,1985.0,1.0,3.0
733,1106129,Ye Ji-won,"Seoul, South Korea",,1.0,Acting,6.393,https://image.tmdb.org/t/p/original/uGRuEuXy9WCKLiqxxO8KzWMTbgT.jpg,1973-02-01,1973.0,2.0,3.0
734,1232904,Lee Duck-hwa,"Seoul, South Korea",,2.0,Acting,4.618,https://image.tmdb.org/t/p/original/pXxvOl6TVAQQ4EUOvxJI0SgVigI.jpg,1952-05-08,1952.0,5.0,3.0
735,1043191,Kim Ye-ryeong,Seoul - South Korea,,1.0,Acting,4.305,https://image.tmdb.org/t/p/original/SELcbYEye7UnRoN1KpzUzpSO9E.jpg,1966-03-04,1966.0,3.0,4.0
736,2206571,Yun Jong-seok,,,2.0,Acting,2.268,https://image.tmdb.org/t/p/original/qVfLyxxEnBZabxzSfyVGlNiQVOm.jpg,1992-05-28,1992.0,5.0,3.0
737,1113060,Lee Seung-joon,South Korea,,2.0,Acting,3.87,https://image.tmdb.org/t/p/original/7224SLHjbn2dMWKyGySazWIOAPG.jpg,1973-02-11,1973.0,2.0,6.0
738,1257619,Kim Ha-kyoon,,,2.0,Acting,0.782,,1959-08-23,1959.0,8.0,6.0
739,560082,Do-hee Lee,,,,Acting,0.6,https://image.tmdb.org/t/p/original/eBkv0t0TgilZXEl1R3kjUy2jfKa.jpg,,,,
740,1346897,Lee Mu-saeng,"Yongin, Gyeonggi, South Korea",,2.0,Acting,2.559,https://image.tmdb.org/t/p/original/xokzuuLDfVzassk0bmje2fvdMcM.jpg,1980-05-10,1980.0,5.0,5.0
741,2334143,Kim Ji-eun,"Seoul, South Korea",,1.0,Acting,9.718,https://image.tmdb.org/t/p/original/ut5byKv9tWXWuvkMkbAejxvL8Xu.jpg,1993-10-09,1993.0,10.0,5.0
742,2302189,No Eul,"Jeonju, North Jeolla, South Korea",,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/uBbkTzzBgTDQcDZsYtKEH64sWEY.jpg,1989-05-10,1989.0,5.0,2.0
743,2098630,Ahn Se-ho,,,2.0,Acting,2.041,https://image.tmdb.org/t/p/original/64bKEsAaJmmihelcHEN6cGdqtNT.jpg,,,,
744,1960168,Tak Woo-suk,South Korea,,2.0,Acting,1.566,https://image.tmdb.org/t/p/original/AsbSlrwb5QmekPOK1vbNAvY0ivP.jpg,1989-05-15,1989.0,5.0,0.0
745,2122177,Kim Min-seok,South Korea,,2.0,Acting,2.225,https://image.tmdb.org/t/p/original/vNrXGrHi5NzV6sm8wTUbdTM2Q0f.jpg,1992-07-06,1992.0,7.0,0.0
746,1950453,Kwon Young-deuk,,,,Acting,0.702,https://image.tmdb.org/t/p/original/1NflkXvID0p1KF1Bqqw4cyKi9AQ.jpg,,,,
747,1950811,Jeon Ji Hoo,,,2.0,Acting,1.498,https://image.tmdb.org/t/p/original/he4gEsKE4gOTesnixVDCYX0Aggq.jpg,1985-10-22,1985.0,10.0,1.0
748,3259738,Jung Jae Woon,,,,Acting,0.6,,,,,
749,87762,Shin Yi,"Taegu, South Korea",,1.0,Acting,1.058,https://image.tmdb.org/t/p/original/qwJz0Q7dzafIWQe9mn6UCNB3jQM.jpg,1978-11-06,1978.0,11.0,0.0
750,1777763,Im Jung Ha,,,,Acting,0.6,,,,,
751,3146378,Geum Dong-hyun,,,,Acting,0.6,https://image.tmdb.org/t/p/original/vNZMiPYDQJGBTwxwgWp4K4xIDsm.jpg,,,,
752,2305038,Park Soo-yeon,,,1.0,Acting,1.52,https://image.tmdb.org/t/p/original/fmpuS4sChRUvSJTc41nyejkZhs.jpg,,,,
753,1554860,Lee Hong-bin,Seoul - South Korea,,,Acting,2.083,https://image.tmdb.org/t/p/original/hVoPvzrPgKCXjY14sb8uXP2IwOV.jpg,1993-09-29,1993.0,9.0,2.0
754,1296088,Kim Sok-yun,,,2.0,Directing,1.228,,1964-01-01,1964.0,1.0,2.0
755,1544093,Kim Tae-hyung,"Daegu, South Korea",,2.0,Acting,19.398,https://image.tmdb.org/t/p/original/jPCklfz8cAXfvRptmeNeYBa9Myf.jpg,1995-12-30,1995.0,12.0,5.0
756,2939487,Gong Yu-rim,,,1.0,Acting,0.98,https://image.tmdb.org/t/p/original/uVmbJlikI1zAgUVxhityyCw7ZvZ.jpg,1996-01-13,1996.0,1.0,5.0
757,1234600,Jung Il-woo,Seoul - South Korea,,2.0,Acting,4.96,https://image.tmdb.org/t/p/original/znYZO1v1oJr48YXA3UNY62h3ZFp.jpg,1987-09-09,1987.0,9.0,2.0
758,1845057,Woo Do-hwan,"Anyang, Gyeonggi, South Korea",,2.0,Acting,8.792,https://image.tmdb.org/t/p/original/4LVJDTCwoD3IMDRCxD3KYEWnIN7.jpg,1992-07-12,1992.0,7.0,6.0
759,583184,Park Sung-min,"Seoul, South Korea",,2.0,Acting,0.98,,1971-04-01,1971.0,4.0,3.0
760,1622171,Gong Hyun-joo,"Seoul, South Korea",,1.0,Acting,1.634,https://image.tmdb.org/t/p/original/9xl9q7XRwoBoHiAwYoUkJbT6ITI.jpg,1984-01-07,1984.0,1.0,5.0
761,85174,Song Ji-hyo,"Pohang, North Gyeonsang, South Korea",,1.0,Acting,12.175,https://image.tmdb.org/t/p/original/f3QRDGEqHkeLBQZfWe3GbmHeuuX.jpg,1981-08-15,1981.0,8.0,5.0
762,1335771,Kim Hyun-sook,"Seoul, South Korea",,1.0,Acting,5.495,https://image.tmdb.org/t/p/original/7m4Hr4M1VpjK3AHoYoNfQW1fWu3.jpg,1978-10-16,1978.0,10.0,0.0
763,2326809,Jung Yi-seo,,,1.0,Acting,9.918,https://image.tmdb.org/t/p/original/o6Nfe0BiZs6CCSm8BigPshbu0px.jpg,1993-08-13,1993.0,8.0,4.0
764,64499,Choi Yeo-jin,Canada ,,1.0,Acting,6.391,https://image.tmdb.org/t/p/original/igCkz4OmkTeS2tSeYSHX9bMNMw8.jpg,1983-07-27,1983.0,7.0,2.0
765,3663909,Lee Sun-Jung,South Korea,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/1YfWrKjB6H1KhEy5b1og1jvhgQh.jpg,1994-10-20,1994.0,10.0,3.0
766,127720,Jung Yu-Mi,"Busan, South Korea",,1.0,Acting,8.879,https://image.tmdb.org/t/p/original/pU8iBcZHhuc4kQe6HHZVcommefG.jpg,1983-01-18,1983.0,1.0,1.0
767,2658776,Jung Seo In,,,1.0,Acting,0.6,,,,,
768,1620110,Lee Hwa-sun,South Korea,,1.0,Acting,1.765,https://image.tmdb.org/t/p/original/aqpgJfRMPwLhvh0BtW1IzCqYJQE.jpg,1980-02-29,1980.0,2.0,4.0
769,2377604,Ahn Jung-hun,South Korea,,2.0,Acting,0.832,https://image.tmdb.org/t/p/original/kNvMIcHUo1Jx6WwrJMqZZVuEYlD.jpg,1997-09-22,1997.0,9.0,0.0
770,1950454,Kang Sung Jin,,,,Acting,0.6,,,,,
771,3125583,Jang Tae Hoon,,,,Acting,0.6,,,,,
772,2275270,Kang Seo-Joon,,,,Acting,0.682,https://image.tmdb.org/t/p/original/1yBLDNCJaVPxgTEYSxPz7EfrMRY.jpg,,,,
773,1252045,Yoona,"Seoul, South Korea",,1.0,Acting,13.607,https://image.tmdb.org/t/p/original/bYsSlDKTRL4uZwiHDjVJUrCQhMd.jpg,1990-05-30,1990.0,5.0,2.0
774,1245100,se7en,"Seoul, South Korea",,2.0,Acting,1.62,https://image.tmdb.org/t/p/original/7XmM7N8xi2Am3X9sGxO0VisQrfG.jpg,1984-11-09,1984.0,11.0,4.0
775,1572351,Kim Dae-ryung,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/5ZbY2Ms7ZJnINDQ6Hh8hLt0ZNLJ.jpg,1977-02-23,1977.0,2.0,2.0
776,3329897,Gong Sung-ha,,,1.0,Acting,0.6,,,,,
777,2205888,Kim Guk-jin,"Inje, Gangwon, South Korea",,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/aQuLoFCQ7XU6ovPtdrVykDS3Jxv.jpg,1965-02-06,1965.0,2.0,5.0
778,571722,Hwang In-yeong,"Seoul, South Korea",,1.0,Acting,0.6,,1978-11-23,1978.0,11.0,3.0
779,2933047,Kim Min-kyu,,,2.0,Acting,2.779,https://image.tmdb.org/t/p/original/pK2aQQev7Yxo0NowByfkS2ikTTV.jpg,2001-03-12,2001.0,3.0,0.0
780,1447365,Choi Hee-seo,"Seoul, South Korea",,1.0,Acting,2.396,https://image.tmdb.org/t/p/original/7IXoF4A7hhUgKCtXf1V4Ro4WytV.jpg,1986-12-24,1986.0,12.0,2.0
781,2173678,Yeon Je-hyung,,,2.0,Acting,2.268,,1995-10-12,1995.0,10.0,3.0
782,2943957,Kim Joon,,,2.0,Acting,0.98,https://image.tmdb.org/t/p/original/jDvqLKqJ80rloy2dFYaHVxuVZtS.jpg,2014-05-12,2014.0,5.0,0.0
783,1989290,Jin Sun-kyu,"Jinhae, South Gyeongsang, South Korea",,2.0,Acting,4.4,https://image.tmdb.org/t/p/original/m9kX4DzTOz5kFOVPzfYooPTArRY.jpg,1977-09-13,1977.0,9.0,1.0
784,572172,Woo Hyeon,"Gwangju, South Korea",,2.0,Acting,9.354,https://image.tmdb.org/t/p/original/qg25P5sIzMuUMUBg10022mgdohu.jpg,,,,
785,1627827,Lee Se-chang,,,2.0,Acting,1.391,https://image.tmdb.org/t/p/original/hMQ3RkzYYPgqjcXjlsVREiSCB0P.jpg,1970-02-17,1970.0,2.0,1.0
786,3783484,Yim So-yun,,,1.0,Acting,0.6,,1997-03-02,1997.0,3.0,6.0
787,1987137,Yoon Sang-ho,,,2.0,Directing,0.6,,1968-09-18,1968.0,9.0,2.0
788,145360,David Lee McInnis,"Green Bay, Wisconsin, USA",,2.0,Acting,4.403,https://image.tmdb.org/t/p/original/rtv36lS3xKRuuasVIgPIziruCoA.jpg,1973-12-12,1973.0,12.0,2.0
789,553704,Son Kwang-Eop,,,2.0,Acting,1.094,https://image.tmdb.org/t/p/original/7K7JZa8nWPzhTvGY4wG2qlcFXCA.jpg,1970-07-03,1970.0,7.0,4.0
790,3465736,Park Han-sol,South Korea,,1.0,Acting,2.808,https://image.tmdb.org/t/p/original/i3pPBbnGuyDsf57jWCh0ixW6mJj.jpg,1995-07-19,1995.0,7.0,2.0
791,1955067,Jung Tae Ri,,,,Acting,0.6,,,,,
792,63441,Kim Chang-wan,South Korea,,2.0,Acting,3.67,https://image.tmdb.org/t/p/original/3eAE5sDQEM4gUN7AMUEkjHduDAe.jpg,1954-02-22,1954.0,2.0,0.0
793,142425,Cha In-pyo,"Seoul, South Korea",,2.0,Acting,4.229,https://image.tmdb.org/t/p/original/6jEKHfZLxB0KWur27iDZ7O1TQVK.jpg,1967-10-14,1967.0,10.0,5.0
794,1991100,Hwang Tae-kwang,,,,Acting,0.6,,,,,
795,1252344,Park Jae-jung,"Daegu, South Korea",,2.0,Acting,1.672,,1980-06-24,1980.0,6.0,1.0
796,2749940,Oh Gyeong-hwa,,,1.0,Acting,1.423,https://image.tmdb.org/t/p/original/iOHLq24nLRnrsgdRtDxBw8xpOsr.jpg,1991-12-27,1991.0,12.0,4.0
797,2078535,Park Ji-yeon,,,1.0,Acting,1.828,https://image.tmdb.org/t/p/original/zcbzzpeXKfQMllBDadgd7yGTGW3.jpg,1988-05-14,1988.0,5.0,5.0
798,93996,Jang Young-nam," Seoul, South Korea",,1.0,Acting,6.101,https://image.tmdb.org/t/p/original/u0hl8WSswFhKVaKwaMAERU0xUJk.jpg,1973-11-25,1973.0,11.0,6.0
799,3622311,Lee Sol Ip,,,,Acting,0.6,,,,,
800,1244799,Lee Yeong-ha,"Seoul, South Korea",,2.0,Acting,2.279,https://image.tmdb.org/t/p/original/kZRX4T4qTBmNThJG2yZF7dMBNvZ.jpg,1950-01-17,1950.0,1.0,1.0
801,141857,Choi Deok-moon,,,2.0,Acting,4.979,https://image.tmdb.org/t/p/original/2yNTH3Dm1tmN795ExtNsIE1IaNA.jpg,1970-01-02,1970.0,1.0,4.0
802,2133924,Ok Ja-yeon,,,1.0,Acting,8.383,https://image.tmdb.org/t/p/original/kEAetv6yd34vrDJxYHCJ6Dw7OTk.jpg,1988-12-19,1988.0,12.0,0.0
803,3195482,Song Ji-won,,,1.0,Acting,1.176,,1995-10-24,1995.0,10.0,1.0
804,1971304,Lee Si-a,"Seoul, South Korea",,1.0,Acting,3.659,https://image.tmdb.org/t/p/original/q1YWr8nu72WHL1ye5RLCSkBcbAT.jpg,1990-07-10,1990.0,7.0,1.0
805,1803427,Lee Yoon-jung,,,1.0,Directing,0.609,,1974-01-31,1974.0,1.0,3.0
806,1251349,Kim Gun-mo,"Busan, South Korea",,2.0,Acting,0.694,https://image.tmdb.org/t/p/original/dj5jR64df2VOALlMd0Xwl7MS8c3.jpg,1968-01-13,1968.0,1.0,5.0
807,39257,Han Bo-bae,,,1.0,Acting,2.164,https://image.tmdb.org/t/p/original/lHFU765pJ1KdZVrpS3WZ4yioI19.jpg,1994-03-04,1994.0,3.0,4.0
808,3353065,Mi-kyeong Yang,,,,Acting,0.6,,,,,
809,1499093,Shin Won-ho,"Seoul, South Korea",,2.0,Acting,2.746,https://image.tmdb.org/t/p/original/uz1mIUrdzvR8ZsRBWTxff1Rm7uv.jpg,1991-10-23,1991.0,10.0,2.0
810,17128,Lee Du-il,,,2.0,Acting,1.22,https://image.tmdb.org/t/p/original/3EnTaqUwtm4DhK3M2fIl1PmNnvp.jpg,1963-10-20,1963.0,10.0,6.0
811,3043898,Kim Ha-eon,,,2.0,Acting,1.534,https://image.tmdb.org/t/p/original/aFIa6uehMKEBu6Qb3blxFXbvqBn.jpg,2012-09-24,2012.0,9.0,0.0
812,2034726,Kim Sang-woo,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/xjJMzb8hrVhxLq5YnOeN9ZVKin9.jpg,2000-07-18,2000.0,7.0,1.0
813,1377950,Choi Joo-bong,,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/js7Xc3rGGFGGUujkfDey0bPYukV.jpg,1945-09-21,1945.0,9.0,4.0
814,553710,Choi Eun-ju,,,1.0,Acting,2.336,https://image.tmdb.org/t/p/original/6wOMYEHEBKGZ6lrCwqmP3aE2Gr7.jpg,1979-02-22,1979.0,2.0,3.0
815,143541,Ryu Hyun-kyung,"Masan, South Gyeongsang, South Korea",,1.0,Acting,6.215,https://image.tmdb.org/t/p/original/5fBhKSwM6MCIaK0n6dFnxHYIlje.jpg,1983-03-10,1983.0,3.0,3.0
816,1565392,Kang Tae-oh,"Incheon, South Korea",,2.0,Acting,26.772,https://image.tmdb.org/t/p/original/aMenmaLlcK6YMZnN7NBvvaVuq4O.jpg,1994-06-20,1994.0,6.0,0.0
817,118716,Hong Seok-cheon,"Cheongyang, North Chungcheong, South Korea",,2.0,Acting,1.892,https://image.tmdb.org/t/p/original/6I5Dvcyo7lipYH3lnrZocHEp4oz.jpg,1971-02-03,1971.0,2.0,2.0
818,2377666,Jeong Sin-hye,,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/naSTlRvgICxySxoLO5omndoXfzJ.jpg,1994-10-11,1994.0,10.0,1.0
819,2506031,Hwang Hee,South Korea,,2.0,Acting,1.988,https://image.tmdb.org/t/p/original/jbsK0zA0ujSGtnAuhK7VKh4UsXc.jpg,1988-10-18,1988.0,10.0,1.0
820,3192063,Lee Ho-jae,,,2.0,Directing,0.6,,1973-01-03,1973.0,1.0,2.0
821,3202770,Lee Eun-saem,"Gwangju, Gyeonggi, South Korea",,1.0,Acting,4.833,https://image.tmdb.org/t/p/original/hF5n6F05VV438n1kUF222ef0faK.jpg,1999-10-10,1999.0,10.0,6.0
822,3005536,Kim Jun-won,,,,Acting,0.84,,,,,
