,tmdb_id,name,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,networks_ids,airing_date_dt,year,month,weekday
706,14749,Damo,"83220, 1257594, 77282, 138509, 1267858, 80656, 96634, 144135, 1796288, 116180, 2028477, 2447825","18, 80",1.0,14.0,64.0,"Damo is a 2003 South Korean fusion historical drama, starring Ha Ji-won, Lee Seo-jin, and Kim Min-joon. Set in the Joseon Dynasty, it tells the story of Chae-ok, a damo relegated to the low-status job of a female police detective who investigates crimes involving women of the upper class. Chae-ok shares a forbidden love with her mentor and superior Hwangbo Yoon, but while working undercover on a counterfeit ring case, she finds herself drawn to Jang Sung-baek, the mysterious leader of the rebel army she has infiltrated.

It aired on MBC from July 28 to September 9, 2003 on Mondays and Tuesdays at 21:55 for 14 episodes.",4.977,8.3,6.0,,97,2003-07-28,2003.0,7.0,0.0
707,41526,"Gye Baek, Warrior’s Fate","77282, 1299252, 64453, 1252865, 1520292, 1252019, 85174, 1117890, 1134684, 118694, 1510020, 1256497, 572182, 1232177, 1497220, 142425, 86329, 1190218, 96634, 1336527, 39257, 1772732","18, 10759",1.0,36.0,60.0,"Set in the Baekje kingdom in the mid-7th century, the drama chronicles the life and times of the storied warrior General Gyebaek who is remembered in history for leading Baekje's last stand against the Silla in the Battle of Hwangsanbeol.",5.299,7.1,4.0,,97,2011-07-23,2011.0,7.0,5.0
708,92453,The Great Show,"83020, 1716008, 1222950, 1257587, 1568455, 42799, 1375944, 1706709, 2221392, 551682, 1489520, 1571552",18,1.0,16.0,65.0,"Wie Dae-Han  is an ex-lawmaker and is a materialistic kind of politician. He wants to get elected as lawmaker again. One day, 18-year-old girl Da-Jung comes to him. She tells him that he is her real father. Her mother raised four children, including Da-Jung, alone, but she died in a hit-and-run accident. Da-Jung is the only one now taking care of her 3 younger siblings. Wie Dae-Han accepts Da-Jung and her 3 younger siblings. He carries out “The Great Show” to become a lawmaker again.",5.285,8.5,2.0,,,2019-08-26,2019.0,8.0,0.0
709,67273,Fantastic,"3175554, 232599, 1261196, 84752, 552067, 1384687, 566375, 4259, 1123145, 1495746, 1123505, 1234180, 123339, 566368, 2627786, 2175128","35, 18",1.0,16.0,60.0,It tells the story of a successful drama writer whose life turns upside down after she discovers that she has a terminal illness and a famous actor who can't act.,5.284,5.1,12.0,,885,2016-09-02,2016.0,9.0,4.0
710,129889,Moonshine,"110382, 1413827, 2117890, 1875646, 1096793, 1258630, 1004565, 3003147, 2184678, 141151, 3173274, 2804996, 1678530, 2716546, 2561745, 1988490, 2306987, 2674515","35, 18",1.0,16.0,70.0,"About human love against the backdrop of the most powerful alcohol prohibition period in the Joseon. The private prosecutor who comes to Seoul to raise the family, a poor man and his wife who start to make drinks to pay off their debts, and the prince who keeps going over the wall to drink; the drama is about three people who can end each other's lives fatefully encountering in front of a secret liquor warehouse.",4.603,8.9,8.0,,342,2021-12-20,2021.0,12.0,0.0
711,57278,Secret Love,"1252370, 132180, 1248899, 123807, 1232904, 1254631, 1238647, 1113060, 1254426, 1914405, 1964737",18,1.0,16.0,65.0,A falsely accused Yoo Jung fights her innocence against her prosecutor's fiancee and an insane heir to a conglomerate.,3.555,7.882,17.0,,342,2013-09-25,2013.0,9.0,2.0
712,95216,Wanna Taste?,"229947, 1255800, 1570789, 2481640, 1238554","18, 10751",1.0,124.0,35.0,"Hae-Jin is 36-years-old. She is married to Jin-Sang, who is 6 years younger than her, and they have a daughter Yoo-Ri. Hae-Jin runs a restaurant that she took over from her father-in-law. She supported her husband Jin-Sang while he studied to enter a university. Because of Hae-Jin, Jin-Sang is now attending a prestigious university, but he has an affair with Joo-Ri. She is the young daughter of a rich family. Hae-Jin becomes aware of her husband's affair, but she doesn't want a divorce. Meanwhile, Dae-Gu appears in front Hae-Jin. Dae-Gu is a drama series writer. He was once in demand for his screenwriting, but his popularity has waned. His marriage life is not doing well either.",5.259,8.0,1.0,,156,2019-11-11,2019.0,11.0,0.0
713,47322,"Jang Ok Jung, Living in Love","1237976, 572225, 1235477, 16284, 1029156, 1122532, 1020859, 1086309, 1340294, 980225, 1294914, 1257644, 145382, 1385609, 1548922, 1293341",18,1.0,24.0,65.0,"Haute couture meets the high court in this drama based on Lady Jang Hui Bin, or Jang Ok Jung, one of the most celebrated royal concubines of the Joseon Dynasty. Lady Jang establishes herself as a coveted fashion designer who quickly finds herself sought after not only by fashionable noblewomen, but by the king himself. Political drama and the catwalk collide in this tale of fashioning dreams into reality!",5.253,7.8,3.0,,156,2013-04-08,2013.0,4.0,0.0
714,94952,Gracious Revenge,"1122779, 1632316, 1567062, 127705, 1257636",18,1.0,103.0,33.0,"Carrie Jung lost her husband and child. She now lives only take revenge on those responsible for their deaths. Carrie Jung raises Han Yoo Jin as a tool in her revenge plan. Han Yoo Jin is a smart and beautiful woman, but she falls in love with a man who she should not love.",5.232,8.0,1.0,,342,2019-11-04,2019.0,11.0,0.0
715,127358,The Veil,"1239247, 125730, 2334143, 3157385, 231476, 93996, 80654, 3134668, 1294797, 3311106, 2116909, 2039484, 2506031, 1428091, 1631996, 2273915, 1294525, 2133924, 2379047, 1311150, 567621, 3120586","9648, 18, 80, 10759",1.0,12.0,70.0,"Han Ji-hyuk, an NIS agent gone MIA, returns after one year to join a new team as he searches for his lost past.",5.228,7.944,18.0,,97,2021-09-17,2021.0,9.0,4.0
716,74719,Always Spring,"1912713, 560066, 1545928",18,1.0,122.0,,"Through the comparison of conditional and pure love, this drama looks into the understanding of realistic love and marriage by the young generation today and looks for the true meaning of love and marriage.",3.136,9.0,1.0,,,2016-10-31,2016.0,10.0,0.0
717,33487,Oh! My Lady,"1223133, 77318, 1233711, 550683, 224673, 1254976","35, 18, 10749",1.0,16.0,65.0,"Oh! My Lady is a romance comedy TV Drama in Seoul Korea under SBS Network. It was first aired on March 22, 2010. It is a romantic comedy about a top star who finds himself living with his manager, a 35 year old woman who is trying to earn money to get custody of her child.

The first episode of Oh! My Lady scored 10 percent according to TNS Korea and 11.5 percent by AGB Nielsen Media Research.",3.13,7.3,3.0,,156,2010-03-22,2010.0,3.0,0.0
718,44729,The Chaser,"1015873, 84910, 1073874, 930417, 1243892, 939135, 109060, 548063, 1250036, 1299244, 572182, 553237, 1080904, 566375, 1498356, 1510020, 20264, 1467287, 1418578","80, 18",1.0,16.0,65.0,"Although he was poor, detective Baek Hong Suk made an honest living. However, his poor yet happy family is shattered when his 15-year-old daughter dies. When people tarnish the name of his daughter, who means everything to him, Hong Suk vows to reveal the truth behind his daughter’s wrongful death and digs up the truth. In his search, he comes to face a stronger mastermind than expected.",7.279,9.0,4.0,,156,2012-05-28,2012.0,5.0,0.0
719,14761,Summer Scent,"86889, 83020, 127710, 1235326",18,1.0,20.0,70.0,Three year's previously Min-woo lost his first love in a tragic accident. As he struggles on with life he meets Hae-won who reminds him of his lost love but is racked with emotion and confusion as his feelings for these two women become intertwined. Unbeknownst to the florist Hae-won she has received her heart transplant and a second chance at life from Min-woo's first love. When the two cross paths Hae-won notices her unusual heart beat. Nobody knew it was her heart that remembered and beats strong for her lost love Min-woo. As Hae-won starts falling in love with Min-woo soon the conflict erupts between the lovely florist and her fiance Jung-jae.,5.871,9.0,3.0,,342,2003-07-07,2003.0,7.0,0.0
720,32824,"Smile, You","79578, 150242, 87090, 233437, 123020, 1252048, 1238646, 1251516, 1493043, 552069, 553705, 1500578, 39257, 1194671","35, 18, 10749",1.0,45.0,70.0,"Seo Jung In is the kind-hearted, but spoiled daughter of a wealthy family. When the family's financial bubble bursts, her fiancée dumps her at the altar and her family is forced to rely on the kindness of their former chauffeur's family. While adjusting to life in their crowded, two-family home, Jung In and the Kangs' son, Hyun Su, begin to clash. Will these two find a way to get along, or will their initial irritation with one another blossom into something more?",5.401,7.4,4.0,,156,2009-09-26,2009.0,9.0,5.0
721,111603,Phoenix,"1112440, 1910995, 1910989, 1570789","18, 10766",1.0,120.0,35.0,"Ji Eun is the daughter of a wealthy chaebol family. She is bright, humorous, beautiful, and smart. Ji Eun meets Se Hoon, who runs a small furniture workshop. Unlike Ji Eun, Se Hoon comes from a poor family background. He was once the top student at a prestigious university, but he had to drop out due to his sick mother. Nevertheless, Ji Eun falls deeply in love with Se Hoon. She confesses her feelings to him. Se Hoon is also in love with Ji Eun, but he turns her down due to the extreme differences in their backgrounds. Eventually, Se Hoon is unable to bury his feelings any longer and they decide to marry.",3.619,7.0,2.0,,156,2020-10-26,2020.0,10.0,0.0
722,61009,Hotel King,"1238592, 1235045, 1257555, 1299288, 1232904, 93252, 118694, 1512481, 1671006, 138527, 17127, 1547202, 1352930, 1294920",18,1.0,32.0,65.0,"This drama portrays the story of a heiress, Ah Mo Ne who lives a sheltered life like a princess but a catastrophe pushes her to do all she can to protect her hotel. She and the general manager of the hotel, Cha Jae Wan who appears cold on the outside but carries emotional baggage, fall in love. Cha Jae Wan and his mother were abandoned by his father. As an adult, he begins to work at a hotel and becomes an enemy to his father who abandoned him.",6.992,8.5,7.0,,97,2014-04-05,2014.0,4.0,5.0
723,127527,Melancholia,"37940, 2341408, 560070, 64455, 572519, 1500616, 2720442, 1256275, 2078977, 2173679, 3171504, 1520863, 528339, 1295418, 2115545, 1096793, 577399, 2097078, 1334539, 2037462, 3105281, 121731, 3781915",18,1.0,16.0,66.0,"A sexual scandal between a math teacher and a student in a prestigious high school ended in tragedy. 4 years later they meet again, now as adults, to reveal the corruptions in school and to regain one's reputation as a teacher.",5.17,8.625,8.0,,,2021-11-10,2021.0,11.0,2.0
724,45940,Dr. Jin,"1234603, 83020, 1239251, 240144, 86330, 1257606, 1113060","10765, 18",1.0,22.0,65.0,"A talented doctor travels over 150 years back in time to when the powerful Joseon dynasty ruled over Korea, and uses his skills to save lives in this intriguing fantasy drama. Dr. Jin Hyuk, the 21st century’s best neurosurgeon meets an unidentified patient and passes out while in despair over an accident that his lover Mina has had. As he wakes up, he's suddenly transported to the time of the Joseon Dynasty. When a plague strikes Joseon, Hyuk treats the dying people and makes a new resolution with Yi Ha Eung, who dreams of the reform of Joseon. But Jin Hyuk hesitates to study and practice medicine to out of fear that he might change history forever. Follow the trials and triumphs of this traveling doctor who ends up in the wrong place at the wrong time.",5.148,6.5,4.0,,97,2012-05-26,2012.0,5.0,5.0
725,68992,Two Mothers,"139506, 1493043, 582555, 2071206","18, 10751",1.0,102.0,35.0,,3.808,7.0,1.0,,342,2014-06-03,2014.0,6.0,1.0
726,73453,Argon,"123766, 1263930, 79574, 1113060, 1254975, 1177278, 231476",18,1.0,8.0,60.0,"In a world filled with provocative (and often misleading) news, a passionate team of investigative TV reporters strives to bring truths to light.",5.141,7.3,9.0,,,2017-09-04,2017.0,9.0,0.0
727,39068,You are My Destiny,"1252045, 1252344, 1622171, 1352803, 1235047, 144954, 1123505, 1257611, 1500578","18, 10751, 10749",1.0,178.0,35.0,"Jang Sae-byuk is a cheerful and grateful orphan who always tries her best. She dreams of one day becoming an interior designer, despite her lack of education and money. Because of an accident that happened before the story starts (about three years ago), she loses her sight and undergoes corneal transplant surgery. Different events unravel when she encounters the Kim family, who has lost a daughter in a horrible car crash, unbeknownst to everyone besides the father and older brother. The stories then intertwine when Sae-byuk meets the Kim's extended family and the son of a big interior design company, Lohas, in Korea.",3.803,7.0,1.0,,829,2008-05-05,2008.0,5.0,0.0
728,13997,Lovers in Paris,"83123, 1244787, 1233804, 127706, 1620104, 1257611, 1777776, 1080933, 3314941, 1020859, 1317057, 1630451, 2637954, 1302925, 1627827, 141150, 125688",18,1.0,20.0,60.0,"As the chairman of GD Motors, Han Gi-Ju is a divorced man working in Paris. He takes Gang Tae-Young, who is working as a housekeeper at his home, as his date to a business party. She is a poor international student who is chasing her father's dream of studying in Paris. Han Gi-ju's nephew, Yu Soo-Hyeok meets Tae-Young by chance, and falls for her.

Tae-Young ends up returning to Seoul, soon after, Gi-Ju and Soo-Hyeok also return to Seoul separately. Tae-Young asks Gi-Ju for a job and in time, the two fall in love. Gi-Ju's father tries to force his son to marry Moon Yun-A (Oh Joo-Eun) the daughter of an influential politician and she exhausts every means to make this happen. As the family secret involving Gi-Ju's and Soo-Hyeok is disclosed, the relationship between Tae-Young and Gi-Ju is in crisis.",5.138,,,,156,2004-06-12,2004.0,6.0,5.0
